alert_id,work_id,alert_type,status,message
V2-W-003779-COMPLETION_RECORDS_REVIEW,W-003779,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003783-OBSERVED_DELAY,W-003783,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003783-RELEASE_ABOVE_VISIBLE_SANCTION,W-003783,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003785-OBSERVED_DELAY,W-003785,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003786-RELEASE_ABOVE_VISIBLE_SANCTION,W-003786,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003789-COMPLETION_RECORDS_REVIEW,W-003789,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003792-OBSERVED_COST_OVERRUN,W-003792,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003792-RELEASE_ABOVE_VISIBLE_SANCTION,W-003792,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003794-OBSERVED_COST_OVERRUN,W-003794,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003794-RELEASE_ABOVE_VISIBLE_SANCTION,W-003794,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003797-OBSERVED_COST_OVERRUN,W-003797,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003797-RELEASE_ABOVE_VISIBLE_SANCTION,W-003797,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003799-PAYMENT_CHRONOLOGY_REVIEW,W-003799,PAYMENT_CHRONOLOGY_REVIEW,REQUIRES_REVIEW,A payment authorization precedes its request date.
V2-W-003805-OBSERVED_DELAY,W-003805,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003807-OBSERVED_DELAY,W-003807,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003809-OBSERVED_COST_OVERRUN,W-003809,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003809-RELEASE_ABOVE_VISIBLE_SANCTION,W-003809,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003810-COMPLETION_RECORDS_REVIEW,W-003810,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003811-OBSERVED_COST_OVERRUN,W-003811,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003811-RELEASE_ABOVE_VISIBLE_SANCTION,W-003811,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003822-RELEASE_ABOVE_VISIBLE_SANCTION,W-003822,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003823-OBSERVED_DELAY,W-003823,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003824-OBSERVED_DELAY,W-003824,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003826-OBSERVED_DELAY,W-003826,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003827-OBSERVED_DELAY,W-003827,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003828-RELEASE_ABOVE_VISIBLE_SANCTION,W-003828,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003828-MISSING_MONTHLY_SITE_EVIDENCE,W-003828,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-003829-COMPLETION_RECORDS_REVIEW,W-003829,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003830-OBSERVED_COST_OVERRUN,W-003830,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003830-RELEASE_ABOVE_VISIBLE_SANCTION,W-003830,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003832-OBSERVED_COST_OVERRUN,W-003832,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003832-RELEASE_ABOVE_VISIBLE_SANCTION,W-003832,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003834-OBSERVED_COST_OVERRUN,W-003834,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003834-RELEASE_ABOVE_VISIBLE_SANCTION,W-003834,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003847-OBSERVED_DELAY,W-003847,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003847-RELEASE_ABOVE_VISIBLE_SANCTION,W-003847,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003856-OBSERVED_COST_OVERRUN,W-003856,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003856-RELEASE_ABOVE_VISIBLE_SANCTION,W-003856,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003859-COMPLETION_RECORDS_REVIEW,W-003859,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003863-OBSERVED_DELAY,W-003863,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003865-OBSERVED_DELAY,W-003865,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003866-RELEASE_ABOVE_VISIBLE_SANCTION,W-003866,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003872-OBSERVED_COST_OVERRUN,W-003872,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003872-RELEASE_ABOVE_VISIBLE_SANCTION,W-003872,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003873-COMPLETION_RECORDS_REVIEW,W-003873,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003875-COMPLETION_RECORDS_REVIEW,W-003875,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003877-OBSERVED_COST_OVERRUN,W-003877,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003877-RELEASE_ABOVE_VISIBLE_SANCTION,W-003877,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003878-OBSERVED_COST_OVERRUN,W-003878,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003878-RELEASE_ABOVE_VISIBLE_SANCTION,W-003878,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003879-OBSERVED_COST_OVERRUN,W-003879,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003879-RELEASE_ABOVE_VISIBLE_SANCTION,W-003879,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003885-RELEASE_ABOVE_VISIBLE_SANCTION,W-003885,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003886-MISSING_MONTHLY_SITE_EVIDENCE,W-003886,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-003891-COMPLETION_RECORDS_REVIEW,W-003891,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003892-OBSERVED_COST_OVERRUN,W-003892,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003892-RELEASE_ABOVE_VISIBLE_SANCTION,W-003892,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003892-COMPLETION_RECORDS_REVIEW,W-003892,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003894-OBSERVED_COST_OVERRUN,W-003894,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003894-RELEASE_ABOVE_VISIBLE_SANCTION,W-003894,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003896-OBSERVED_COST_OVERRUN,W-003896,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003896-RELEASE_ABOVE_VISIBLE_SANCTION,W-003896,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003899-OBSERVED_COST_OVERRUN,W-003899,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003899-RELEASE_ABOVE_VISIBLE_SANCTION,W-003899,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003904-RELEASE_ABOVE_VISIBLE_SANCTION,W-003904,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003905-LOCATION_REQUIRES_REVIEW,W-003905,LOCATION_REQUIRES_REVIEW,REQUIRES_REVIEW,Latest capture is outside the prototype 500-metre comparison threshold.
V2-W-003906-OBSERVED_DELAY,W-003906,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003907-RELEASE_ABOVE_VISIBLE_SANCTION,W-003907,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003908-RELEASE_ABOVE_VISIBLE_SANCTION,W-003908,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003909-OBSERVED_COST_OVERRUN,W-003909,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003909-RELEASE_ABOVE_VISIBLE_SANCTION,W-003909,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003909-COMPLETION_RECORDS_REVIEW,W-003909,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003911-OBSERVED_COST_OVERRUN,W-003911,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003911-RELEASE_ABOVE_VISIBLE_SANCTION,W-003911,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003916-OBSERVED_COST_OVERRUN,W-003916,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003916-RELEASE_ABOVE_VISIBLE_SANCTION,W-003916,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003917-OBSERVED_COST_OVERRUN,W-003917,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003917-RELEASE_ABOVE_VISIBLE_SANCTION,W-003917,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003918-COMPLETION_RECORDS_REVIEW,W-003918,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003919-OBSERVED_COST_OVERRUN,W-003919,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003919-RELEASE_ABOVE_VISIBLE_SANCTION,W-003919,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003922-OBSERVED_DELAY,W-003922,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003925-RELEASE_ABOVE_VISIBLE_SANCTION,W-003925,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003929-OBSERVED_COST_OVERRUN,W-003929,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003929-RELEASE_ABOVE_VISIBLE_SANCTION,W-003929,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003930-OBSERVED_COST_OVERRUN,W-003930,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003930-PAYMENT_CHRONOLOGY_REVIEW,W-003930,PAYMENT_CHRONOLOGY_REVIEW,REQUIRES_REVIEW,A payment authorization precedes its request date.
V2-W-003930-RELEASE_ABOVE_VISIBLE_SANCTION,W-003930,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003932-OBSERVED_COST_OVERRUN,W-003932,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003932-RELEASE_ABOVE_VISIBLE_SANCTION,W-003932,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003935-OBSERVED_COST_OVERRUN,W-003935,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003935-RELEASE_ABOVE_VISIBLE_SANCTION,W-003935,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003939-COMPLETION_RECORDS_REVIEW,W-003939,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003942-OBSERVED_DELAY,W-003942,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003944-OBSERVED_DELAY,W-003944,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003944-MISSING_MONTHLY_SITE_EVIDENCE,W-003944,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-003945-RELEASE_ABOVE_VISIBLE_SANCTION,W-003945,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003946-RELEASE_ABOVE_VISIBLE_SANCTION,W-003946,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003947-RELEASE_ABOVE_VISIBLE_SANCTION,W-003947,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003948-RELEASE_ABOVE_VISIBLE_SANCTION,W-003948,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003949-OBSERVED_COST_OVERRUN,W-003949,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003949-RELEASE_ABOVE_VISIBLE_SANCTION,W-003949,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003955-OBSERVED_COST_OVERRUN,W-003955,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003955-RELEASE_ABOVE_VISIBLE_SANCTION,W-003955,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003955-COMPLETION_RECORDS_REVIEW,W-003955,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003957-COMPLETION_RECORDS_REVIEW,W-003957,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003962-OBSERVED_DELAY,W-003962,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003963-OBSERVED_DELAY,W-003963,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003966-RELEASE_ABOVE_VISIBLE_SANCTION,W-003966,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003968-OBSERVED_DELAY,W-003968,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003969-OBSERVED_COST_OVERRUN,W-003969,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003969-RELEASE_ABOVE_VISIBLE_SANCTION,W-003969,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003970-OBSERVED_COST_OVERRUN,W-003970,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003970-RELEASE_ABOVE_VISIBLE_SANCTION,W-003970,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003973-OBSERVED_COST_OVERRUN,W-003973,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003973-RELEASE_ABOVE_VISIBLE_SANCTION,W-003973,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003976-OBSERVED_COST_OVERRUN,W-003976,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003976-RELEASE_ABOVE_VISIBLE_SANCTION,W-003976,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003979-OBSERVED_COST_OVERRUN,W-003979,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003979-RELEASE_ABOVE_VISIBLE_SANCTION,W-003979,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003979-COMPLETION_RECORDS_REVIEW,W-003979,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003984-OBSERVED_DELAY,W-003984,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003984-RELEASE_ABOVE_VISIBLE_SANCTION,W-003984,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003985-RELEASE_ABOVE_VISIBLE_SANCTION,W-003985,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003988-OBSERVED_DELAY,W-003988,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-003989-OBSERVED_COST_OVERRUN,W-003989,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003989-RELEASE_ABOVE_VISIBLE_SANCTION,W-003989,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003991-OBSERVED_COST_OVERRUN,W-003991,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003991-RELEASE_ABOVE_VISIBLE_SANCTION,W-003991,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003991-COMPLETION_RECORDS_REVIEW,W-003991,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-003992-OBSERVED_COST_OVERRUN,W-003992,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003992-RELEASE_ABOVE_VISIBLE_SANCTION,W-003992,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003994-OBSERVED_COST_OVERRUN,W-003994,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003994-RELEASE_ABOVE_VISIBLE_SANCTION,W-003994,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-003997-OBSERVED_COST_OVERRUN,W-003997,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-003997-RELEASE_ABOVE_VISIBLE_SANCTION,W-003997,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004002-OBSERVED_DELAY,W-004002,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-004002-RELEASE_ABOVE_VISIBLE_SANCTION,W-004002,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004002-MISSING_MONTHLY_SITE_EVIDENCE,W-004002,MISSING_MONTHLY_SITE_EVIDENCE,REQUIRES_REVIEW,Current-month site evidence is overdue; this warning adds no Review Priority points.
V2-W-004004-RELEASE_ABOVE_VISIBLE_SANCTION,W-004004,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004005-OBSERVED_DELAY,W-004005,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-004007-RELEASE_ABOVE_VISIBLE_SANCTION,W-004007,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004008-RELEASE_ABOVE_VISIBLE_SANCTION,W-004008,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004010-OBSERVED_COST_OVERRUN,W-004010,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-004010-RELEASE_ABOVE_VISIBLE_SANCTION,W-004010,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004010-COMPLETION_RECORDS_REVIEW,W-004010,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-004017-OBSERVED_COST_OVERRUN,W-004017,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-004017-RELEASE_ABOVE_VISIBLE_SANCTION,W-004017,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004018-OBSERVED_COST_OVERRUN,W-004018,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-004018-RELEASE_ABOVE_VISIBLE_SANCTION,W-004018,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004022-OBSERVED_DELAY,W-004022,OBSERVED_DELAY,REQUIRES_REVIEW,Expected completion has passed while the work remains in execution.
V2-W-004022-RELEASE_ABOVE_VISIBLE_SANCTION,W-004022,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004027-RELEASE_ABOVE_VISIBLE_SANCTION,W-004027,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004028-RELEASE_ABOVE_VISIBLE_SANCTION,W-004028,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004029-OBSERVED_COST_OVERRUN,W-004029,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-004029-RELEASE_ABOVE_VISIBLE_SANCTION,W-004029,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004031-COMPLETION_RECORDS_REVIEW,W-004031,COMPLETION_RECORDS_REVIEW,REQUIRES_REVIEW,One or more applicable closure records are not recorded.
V2-W-004032-OBSERVED_COST_OVERRUN,W-004032,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
V2-W-004032-RELEASE_ABOVE_VISIBLE_SANCTION,W-004032,RELEASE_ABOVE_VISIBLE_SANCTION,REQUIRES_REVIEW,Released payments exceed the visible sanctioned amount; reconciliation is required.
V2-W-004033-OBSERVED_COST_OVERRUN,W-004033,OBSERVED_COST_OVERRUN,REQUIRES_REVIEW,Observed final expenditure is above sanction.
