work_id,mp_id,state_name,constituency,district,block,village,sector,sub_sector,work_description,registered_latitude,registered_longitude,coordinates_provenance,recommendation_date,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,sanction_date,sanction_revision_count,implementing_agency_id,expected_start_date,actual_start_date,expected_completion_date,actual_completion_date,lifecycle_stage,current_status,current_physical_progress_pct,current_expenditure_inr,final_actual_expenditure_inr,source_type,synthetic_demo_data,released_payments_inr,payment_count,payment_chronology_flag,latest_payment_release,latest_progress_report,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,financial_physical_gap_pct,observed_delay,observed_cost_overrun,release_above_visible_sanction,review_priority_score_0_100,review_priority_band,requires_review,geo_warning_contribution_points,policy_version,anomaly_unusualness,within_lifecycle_percentile_0_100,anomaly_flag,peer_robust_deviation,has_duplicate_candidate,best_candidate_work_id,best_similarity_0_1,model_score_0_1,serving_percentile_0_100,early_warning_status,model_name,model_version,model_quality_status,prediction_timestamp,monthly_evidence_status,completion_evidence_status,latest_evidence_id,latest_capture_timestamp,location_status,distance_from_registered_metres,late_evidence_count,missing_monthly_site_evidence,geo_warning_only,sanction_record,progress_report,payment_release,completion_certificate,utilization_certificate,handover_record,public_use_evidence,completed_work_photo,asset_register,audit_record,closure_requires_review
W-003850,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 1,Demo Block 5,Demo Village 14,Roads,approach road,"Construction and improvement of approach road at Demo Village 14, Demo Block 5",20.59615,84.29047,SYNTHETIC_PROTOTYPE_COORDINATE,2023-09-23,5848000,6025000,6331000.0,2023-12-09,0,IA-S04-01-03,2023-12-29,2023-12-30,2024-06-25,2024-10-01,COMPLETION,COMPLETED,100.0,6306000,6306000.0,SYNTHETIC_V2,True,6306000.0,2,False,2024-07-10,2024-10-01,100.0,95.5,100.0,-4.5,False,False,False,4.498279,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4588130516437624,37.5,False,-0.7126694817111191,False,W-002620,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00014992,2024-10-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003851,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 1,Demo Block 1,Demo Village 21,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 21, Demo Block 1",26.706836,73.702291,SYNTHETIC_PROTOTYPE_COORDINATE,2023-10-04,5700000,6121000,5500000.0,2024-01-02,0,IA-S05-01-03,2024-02-09,2024-02-15,2025-05-15,2025-07-14,COMPLETION,COMPLETED,100.0,5129000,5129000.0,SYNTHETIC_V2,True,5129000.0,3,False,2025-03-11,2025-07-14,100.0,103.3,100.0,3.299999999999997,False,False,False,1.984337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4312700591182307,5.486918604651163,False,0.3252009018905011,False,W-002621,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00014994,2025-07-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003852,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 1,Demo Block 2,Demo Village 28,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 28, Demo Block 2",11.218437,78.618201,SYNTHETIC_PROTOTYPE_COORDINATE,2023-10-15,5579000,5669000,5780000.0,2023-12-17,0,IA-S06-01-03,2024-02-07,2024-02-25,2024-08-05,2024-11-27,COMPLETION,COMPLETED,100.0,5070000,5070000.0,SYNTHETIC_V2,True,5070000.0,4,False,2024-10-06,2024-11-15,100.0,89.5,100.0,-10.5,False,False,False,6.449495,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4646555169854769,43.75,False,-1.4738872151525582,False,W-002622,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00014996,2024-11-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003853,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 2,Demo Block 3,Demo Village 35,Health,diagnostic room,"Construction and improvement of diagnostic room at Demo Village 35, Demo Block 3",15.431322,79.627034,SYNTHETIC_PROTOTYPE_COORDINATE,2023-10-26,2642000,2588000,2743000.0,2024-01-10,0,IA-S01-02-03,2024-02-01,2024-03-07,2025-03-17,2025-05-02,COMPLETION,COMPLETED,100.0,2654000,2654000.0,SYNTHETIC_V2,True,2654000.0,5,False,2025-02-26,2025-05-02,100.0,104.4,100.0,4.400000000000006,False,False,False,4.033045,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4585775154601167,37.06395348837209,False,0.4099845792896961,False,W-002623,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00014998,2025-05-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003854,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 2,Demo Block 4,Demo Village 1,Drinking Water,borewell system,"Construction and improvement of borewell system at Demo Village 1, Demo Block 4",15.443743,75.641753,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-06,949000,934000,929000.0,2024-02-02,0,IA-S02-02-03,2024-03-22,2024-04-25,2024-11-03,2024-10-11,COMPLETION,COMPLETED,100.0,923000,923000.0,SYNTHETIC_V2,True,923000.0,6,False,2024-09-22,2024-10-11,100.0,105.8,100.0,5.799999999999997,False,False,False,7.131799,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5259725363401317,80.12354651162791,False,0.6287625723934356,False,W-002624,0.9999998211860657,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015000,2024-10-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003855,MP-S03-01,Maharashtra,Maharashtra Demo Constituency 1,Maharashtra Demo District 2,Demo Block 5,Demo Village 8,Education,school classroom,"Construction and improvement of school classroom at Demo Village 8, Demo Block 5",19.558937,74.952068,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-17,2299000,2397000,2209000.0,2024-01-01,0,IA-S03-02-03,2024-03-06,2024-04-14,2025-05-04,2025-09-24,COMPLETION,COMPLETED,100.0,1826000,1826000.0,SYNTHETIC_V2,True,1826000.0,2,False,2025-04-06,2025-09-15,100.0,104.3,100.0,4.299999999999997,False,False,False,5.366842,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.48736626345126166,61.91860465116279,False,0.4432367847989055,False,W-001395,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015002,2025-09-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,False
W-003856,MP-S04-01,Odisha,Odisha Demo Constituency 1,Odisha Demo District 2,Demo Block 1,Demo Village 15,Roads,approach road,"Construction and improvement of approach road at Demo Village 15, Demo Block 1",20.668286,84.364922,SYNTHETIC_PROTOTYPE_COORDINATE,2023-11-28,10702000,10228000,10609000.0,2023-12-23,0,IA-S04-02-03,2024-02-24,2024-03-11,2024-09-03,2024-10-13,COMPLETION,COMPLETED,100.0,12676000,12676000.0,SYNTHETIC_V2,True,12676000.0,3,False,2024-08-27,2024-10-13,100.0,108.5,100.0,8.5,False,True,True,58.0949,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5117085484655743,73.98255813953489,False,0.9417418151182663,False,W-001396,0.9999998807907104,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015004,2024-10-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,NOT_RECORDED,False
W-003857,MP-S05-01,Rajasthan,Rajasthan Demo Constituency 1,Rajasthan Demo District 2,Demo Block 2,Demo Village 22,Others,drainage improvement,"Construction and improvement of drainage improvement at Demo Village 22, Demo Block 2",26.432384,73.777547,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-09,765000,819000,777000.0,2024-02-11,0,IA-S05-02-03,2024-03-27,2024-05-04,2025-07-22,2025-12-15,COMPLETION,COMPLETED,100.0,747000,747000.0,SYNTHETIC_V2,True,747000.0,4,False,2025-08-28,2025-12-15,100.0,79.2,100.0,-20.799999999999997,False,False,False,9.821316,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.6025845365641114,98.2921511627907,True,-2.5775182594284125,False,W-001397,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015006,2025-12-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003858,MP-S06-01,Tamil Nadu,Tamil Nadu Demo Constituency 1,Tamil Nadu Demo District 2,Demo Block 3,Demo Village 29,Community Infrastructure,community hall,"Construction and improvement of community hall at Demo Village 29, Demo Block 3",10.946553,78.690667,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-20,10923000,10722000,10438000.0,2024-02-11,0,IA-S06-02-03,2024-03-16,2024-03-17,2024-10-28,2024-12-14,COMPLETION,COMPLETED,100.0,9483000,9483000.0,SYNTHETIC_V2,True,9483000.0,5,False,2024-10-31,2024-12-14,100.0,103.1,100.0,3.0999999999999943,False,False,False,2.200413,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.44378832756207914,18.204941860465116,False,0.22483025315886448,False,W-001398,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015008,2024-12-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003859,MP-S01-02,Andhra Pradesh,Andhra Pradesh Demo Constituency 2,Andhra Pradesh Demo District 2,Demo Block 4,Demo Village 36,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 36, Demo Block 4",15.154925,79.699729,SYNTHETIC_PROTOTYPE_COORDINATE,2023-12-31,1877000,1814000,1840000.0,2024-02-09,0,IA-S01-02-03,2024-04-12,2024-04-10,2025-01-03,2024-11-22,COMPLETION,COMPLETED,100.0,1596000,1596000.0,SYNTHETIC_V2,True,1596000.0,6,False,2024-10-28,2024-11-15,100.0,95.9,100.0,-4.099999999999994,False,False,False,21.553986,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4866283431712041,61.446220930232556,False,-0.6744907594765934,False,W-000046,0.9946030974388123,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015010,2024-11-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,True
W-003860,MP-S02-02,Karnataka,Karnataka Demo Constituency 2,Karnataka Demo District 2,Demo Block 5,Demo Village 2,Health,community clinic,"Construction and improvement of community clinic at Demo Village 2, Demo Block 5",15.169793,75.711359,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-11,1794000,1700000,,,0,IA-S02-02-03,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True,0.0,0,False,,,0.0,,,,False,False,False,22.590361,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5129960579165095,75.30120481927712,False,,False,W-000557,0.9988306760787964,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003861,MP-S03-02,Maharashtra,Maharashtra Demo Constituency 2,Maharashtra Demo District 2,Demo Block 1,Demo Village 9,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 9, Demo Block 1",19.280189,75.026123,SYNTHETIC_PROTOTYPE_COORDINATE,2024-01-22,10431000,9783000,,,0,IA-S03-02-03,,,,,PRE_SANCTION,RECOMMENDED,0.0,0,,SYNTHETIC_V2,True,0.0,0,False,,,0.0,,,,False,False,False,23.493976,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5189743307918085,78.3132530120482,False,,False,W-000048,0.9954776167869568,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003862,MP-S04-02,Odisha,Odisha Demo Constituency 2,Odisha Demo District 2,Demo Block 2,Demo Village 16,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 16, Demo Block 2",20.390151,84.433804,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-02,6229000,6167000,6539000.0,2024-04-22,0,IA-S04-02-03,2024-06-12,2024-07-18,2026-12-17,,EXECUTION,ONGOING,92.0,5764000,,SYNTHETIC_V2,True,5764000.0,3,False,2026-02-25,2026-09-05,92.0,79.2,100.0,-12.799999999999997,False,False,False,12.520175,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.42352494612795566,15.942857142857141,False,-1.6354908681113929,False,W-001771,0.9957650899887085,0.8418689,40.68571428571428,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015018,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,79.34317300127296,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003863,MP-S05-02,Rajasthan,Rajasthan Demo Constituency 2,Rajasthan Demo District 2,Demo Block 3,Demo Village 23,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 23, Demo Block 3",26.501313,73.849737,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-13,4514000,4724000,4925000.0,2024-04-21,0,IA-S05-02-03,2024-05-12,2024-06-02,2024-10-11,,EXECUTION,ONGOING,92.0,3940000,,SYNTHETIC_V2,True,3940000.0,4,False,2026-03-30,2026-09-05,92.0,93.3,100.0,1.2999999999999972,True,False,False,19.250918,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4215867873410424,13.37142857142857,False,0.10180992595873105,False,W-000911,0.9954434633255005,0.27804133,13.77142857142857,NO_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015026,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,118.86619053955455,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003864,MP-S06-02,Tamil Nadu,Tamil Nadu Demo Constituency 2,Tamil Nadu Demo District 2,Demo Block 4,Demo Village 30,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 30, Demo Block 4",11.018946,78.76141,SYNTHETIC_PROTOTYPE_COORDINATE,2024-02-24,10885000,10981000,10409000.0,2024-06-13,0,IA-S06-02-03,2024-06-30,2024-07-19,2027-02-20,,EXECUTION,ONGOING,92.0,9431000,,SYNTHETIC_V2,True,9431000.0,2,False,2025-12-22,2026-09-05,92.0,85.2,100.0,-6.799999999999997,False,False,False,12.54455,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.44669110099318127,42.57142857142857,False,-0.6922405163049266,False,W-001773,0.9958741664886475,0.9209602,63.37142857142857,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015034,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,150.80910815790645,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003865,MP-S01-03,Andhra Pradesh,Andhra Pradesh Demo Constituency 3,Andhra Pradesh Demo District 2,Demo Block 5,Demo Village 37,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 37, Demo Block 5",15.226206,79.77246,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-06,667000,712000,761000.0,2024-06-14,0,IA-S01-02-03,2024-08-03,2024-09-03,2025-11-06,,EXECUTION,ONGOING,80.6,707000,,SYNTHETIC_V2,True,707000.0,3,False,2026-03-13,2026-09-05,80.6,81.7,100.0,1.1000000000000085,True,False,False,28.679267,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5122098538245631,81.54285714285714,False,0.26032976681552816,False,W-002635,1.0,0.85332394,43.028571428571425,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015042,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,153.1745480350466,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003866,MP-S02-03,Karnataka,Karnataka Demo Constituency 3,Karnataka Demo District 2,Demo Block 1,Demo Village 3,Health,community clinic,"Construction and improvement of community clinic at Demo Village 3, Demo Block 1",15.240925,75.785404,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-17,11499000,10842000,9954000.0,2024-06-01,0,IA-S02-02-03,2024-07-10,2024-08-09,2027-02-28,,EXECUTION,ONGOING,92.0,10309000,,SYNTHETIC_V2,True,10309000.0,4,False,2026-04-13,2026-09-05,92.0,99.5,100.0,7.5,False,False,True,34.139816,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4793924158124025,68.28571428571428,False,0.8638214989787966,False,W-002636,0.9999998807907104,0.9363866,73.65714285714286,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015050,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,131.09921359498162,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003867,MP-S03-03,Maharashtra,Maharashtra Demo Constituency 3,Maharashtra Demo District 2,Demo Block 2,Demo Village 10,Drinking Water,drinking water pipeline,"Construction and improvement of drinking water pipeline at Demo Village 10, Demo Block 2",19.353291,75.09334,SYNTHETIC_PROTOTYPE_COORDINATE,2024-03-28,12549000,11869000,11003000.0,2024-05-10,0,IA-S03-02-03,2024-05-31,2024-07-01,2026-12-25,,EXECUTION,ONGOING,83.9,10490000,,SYNTHETIC_V2,True,10490000.0,2,False,2025-12-19,2026-09-05,83.9,78.5,100.0,-5.400000000000006,False,False,False,15.42291,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5223935302615673,85.42857142857143,False,-0.6607256419362574,False,W-002637,1.0,0.83622843,40.0,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015058,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,137.71529031413854,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003868,MP-S04-03,Odisha,Odisha Demo Constituency 3,Odisha Demo District 2,Demo Block 3,Demo Village 17,Education,college laboratory,"Construction and improvement of college laboratory at Demo Village 17, Demo Block 3",20.462435,84.506924,SYNTHETIC_PROTOTYPE_COORDINATE,2024-04-08,7965000,7737000,7508000.0,2024-06-13,0,IA-S04-02-03,2024-08-14,2024-09-08,2027-04-23,,EXECUTION,ONGOING,92.0,6802000,,SYNTHETIC_V2,True,6802000.0,3,False,2026-03-15,2026-09-05,92.0,89.0,100.0,-3.0,False,False,False,6.930492,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.40106959313884083,0.1142857142857143,False,-0.4655776923820759,False,W-002638,0.9999997615814209,0.9286304,67.65714285714286,HIGH_EARLY_WARNING,xgboost,DEMO_V2_MODELS_1_0,SYNTHETIC_HOLDOUT_SUPPORTED,2026-09-05T00:00:00+00:00,RECORDED,NOT_APPLICABLE,GEO-V2-00015066,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,119.46980711682927,0,False,True,RECORDED,RECORDED,RECORDED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,False
W-003869,MP-S05-03,Rajasthan,Rajasthan Demo Constituency 3,Rajasthan Demo District 2,Demo Block 4,Demo Village 24,Roads,culvert improvement,"Construction and improvement of culvert improvement at Demo Village 24, Demo Block 4",26.573994,73.920388,SYNTHETIC_PROTOTYPE_COORDINATE,2024-04-19,8217000,8276000,8558000.0,2024-07-20,0,IA-S05-02-03,2024-08-12,2024-09-03,2025-08-02,2025-11-29,COMPLETION,COMPLETED,100.0,8009000,8009000.0,SYNTHETIC_V2,True,8009000.0,6,False,2025-10-02,2025-11-15,100.0,98.1,100.0,-1.9000000000000057,False,False,False,1.953344,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.4354967741708322,9.30232558139535,False,-0.38178722234524276,False,W-002639,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015068,2025-11-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003870,MP-S06-03,Tamil Nadu,Tamil Nadu Demo Constituency 3,Tamil Nadu Demo District 2,Demo Block 5,Demo Village 31,Others,solar street lighting,"Construction and improvement of solar street lighting at Demo Village 31, Demo Block 5",11.089854,78.83066,SYNTHETIC_PROTOTYPE_COORDINATE,2024-04-30,1083000,1106000,1148000.0,2024-08-01,0,IA-S06-02-03,2024-09-23,2024-10-22,2025-02-27,2025-06-15,COMPLETION,COMPLETED,100.0,1050000,1050000.0,SYNTHETIC_V2,True,1050000.0,2,False,2025-04-02,2025-06-15,100.0,105.1,100.0,5.099999999999994,False,False,False,6.584612,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.5197844597645046,77.5436046511628,False,0.5420015031508346,False,W-002640,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015070,2025-06-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,NOT_RECORDED,RECORDED,RECORDED,False
W-003871,MP-S01-01,Andhra Pradesh,Andhra Pradesh Demo Constituency 1,Andhra Pradesh Demo District 3,Demo Block 1,Demo Village 38,Community Infrastructure,public shelter,"Construction and improvement of public shelter at Demo Village 38, Demo Block 1",15.297944,79.844667,SYNTHETIC_PROTOTYPE_COORDINATE,2024-05-11,8792000,9287000,8694000.0,2024-08-21,0,IA-S01-03-03,2024-09-07,2024-09-10,2025-09-05,2025-11-21,COMPLETION,COMPLETED,100.0,7376000,7376000.0,SYNTHETIC_V2,True,7376000.0,3,False,2025-08-11,2025-11-15,100.0,100.6,100.0,0.5999999999999943,False,False,False,0.708024,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.43144598967968145,5.741279069767442,False,-0.0874339873395589,False,W-001411,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015072,2025-11-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
W-003872,MP-S02-01,Karnataka,Karnataka Demo Constituency 1,Karnataka Demo District 3,Demo Block 2,Demo Village 4,Health,community clinic,"Construction and improvement of community clinic at Demo Village 4, Demo Block 2",15.31275,75.854966,SYNTHETIC_PROTOTYPE_COORDINATE,2024-05-22,4690000,4475000,4102000.0,2024-07-03,0,IA-S02-03-03,2024-08-26,2024-10-04,2025-10-19,2026-02-24,COMPLETION,COMPLETED,100.0,4502000,4502000.0,SYNTHETIC_V2,True,4502000.0,4,False,2025-11-21,2026-02-15,100.0,107.4,100.0,7.400000000000006,False,True,True,55.074813,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2,0.44821433888672013,24.055232558139537,False,0.8067438495700462,False,W-001412,1.0,,,,,,,,NOT_APPLICABLE,RECORDED,GEO-V2-00015074,2026-02-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,RECORDED,False
