work_id,lifecycle_stage,family,family_score_0_100,family_weight_pct,contribution_points,source_artifact,evidence_code,evidence_summary,data_available,applicable
W-002321,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002321,COMPLETION,OPERATIONAL_TREND_CONTEXT,83.75912408759125,10,8.375912,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,True,True
W-002322,COMPLETION,ANOMALY,46.57676348547718,8,3.726141,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 46.577; not a probability.,True,True
W-002322,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002322,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002322,COMPLETION,PAYMENT_EXECUTION,65.94448205822614,20,13.188896,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 65.944; persistence boost 0 points.,True,True
W-002322,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002322,COMPLETION,OPERATIONAL_TREND_CONTEXT,90.51094890510949,10,9.051095,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 context; strongest metric progress_report_count; signed robust z 29.172.,True,True
W-002323,COMPLETION,ANOMALY,94.45020746887968,8,7.556017,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 94.450; not a probability.,True,True
W-002323,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002323,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002323,COMPLETION,PAYMENT_EXECUTION,62.694651320243736,20,12.53893,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 62.695; persistence boost 0 points.,True,True
W-002323,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002323,COMPLETION,OPERATIONAL_TREND_CONTEXT,24.087591240875913,10,2.408759,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 1|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 6.295.,True,True
W-002324,COMPLETION,ANOMALY,34.802904564315355,8,2.784232,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 34.803; not a probability.,True,True
W-002324,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002324,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002324,COMPLETION,PAYMENT_EXECUTION,0.0,20,0.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,NO_PAYMENT_EXECUTION_SIGNAL,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 0.000; persistence boost 0 points.,True,True
W-002324,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002324,COMPLETION,OPERATIONAL_TREND_CONTEXT,46.715328467153284,10,4.671533,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,True,True
W-002325,COMPLETION,ANOMALY,86.98132780082987,8,6.958506,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 86.981; not a probability.,True,True
W-002325,COMPLETION,PEER_DEVIATION,13.577023498694519,7,0.950392,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,1 peer-outlier metric(s); strongest physical_progress_velocity_pct_per_30d has absolute robust deviation 3.836.,True,True
W-002325,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002325,COMPLETION,PAYMENT_EXECUTION,63.777928232904536,20,12.755586,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 63.778; persistence boost 0 points.,True,True
W-002325,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002325,COMPLETION,OPERATIONAL_TREND_CONTEXT,39.5985401459854,10,3.959854,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 8.768.,True,True
W-002326,COMPLETION,ANOMALY,93.3091286307054,8,7.46473,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 93.309; not a probability.,True,True
W-002326,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002326,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002326,COMPLETION,PAYMENT_EXECUTION,96.93297224102912,20,19.386594,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 96.933; persistence boost 10 points.,True,True
W-002326,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002326,COMPLETION,OPERATIONAL_TREND_CONTEXT,70.43795620437956,10,7.043796,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,True,True
W-002327,EXECUTION,ANOMALY,85.25,10,8.525,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 85.250; not a probability.,True,True
W-002327,EXECUTION,PEER_DEVIATION,56.213017751479285,10,5.621302,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,2 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 10.100.,True,True
W-002327,EXECUTION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002327,EXECUTION,PAYMENT_EXECUTION,0.0,25,0.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,NO_PAYMENT_EXECUTION_SIGNAL,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 0.000; persistence boost 0 points.,True,True
W-002327,EXECUTION,OBSERVED_CONDITIONS,92.06642066420665,20,18.413284,data/processed/project_features.csv;data/processed/predictive_scores.csv,OBSERVED_OVERDUE,"Observed overdue=True (days=767.0, score=92.066); observed over sanction=False (overrun_pct=0.0, score=0.000).",True,True
W-002327,EXECUTION,COMPLIANCE,60.0,10,6.0,data/processed/compliance_evidence.csv,MPLADS-3.2.4-SANCTION-45D,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.4-SANCTION-45D.,True,True
W-002327,EXECUTION,COST_OVERRUN_PREDICTION,84.625,5,4.23125,data/processed/predictive_scores.csv,RAW_XGBOOST_SECONDARY_EARLY_WARNING,Weak secondary raw-XGBoost serving percentile 84.625; calibrated output excluded.,True,True
W-002327,EXECUTION,OPERATIONAL_TREND_CONTEXT,90.51094890510949,5,4.525547,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 context; strongest metric progress_report_count; signed robust z 29.172.,True,True
W-002328,PRE_SANCTION,ANOMALY,60.594795539033456,30,18.178439,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 60.595; not a probability.,True,True
W-002328,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002328,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002328,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,44.16058394160584,20,8.832117,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 9.443.,True,True
W-002329,PRE_SANCTION,ANOMALY,43.12267657992565,30,12.936803,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 43.123; not a probability.,True,True
W-002329,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002329,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002329,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,39.5985401459854,20,7.919708,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 8.768.,True,True
W-002330,COMPLETION,ANOMALY,8.973029045643154,8,0.717842,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 8.973; not a probability.,True,True
W-002330,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002330,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002330,COMPLETION,PAYMENT_EXECUTION,60.0,20,12.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,True,True
W-002330,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002330,COMPLETION,OPERATIONAL_TREND_CONTEXT,83.75912408759125,10,8.375912,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Odisha|district=Odisha Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 22.258.,True,True
W-002331,COMPLETION,ANOMALY,15.767634854771783,8,1.261411,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 15.768; not a probability.,True,True
W-002331,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002331,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002331,COMPLETION,PAYMENT_EXECUTION,10.0,20,2.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,True,True
W-002331,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002331,COMPLETION,OPERATIONAL_TREND_CONTEXT,82.84671532846716,10,8.284672,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 1 context; strongest metric progress_report_count; signed robust z 22.146.,True,True
W-002332,COMPLETION,ANOMALY,80.0311203319502,8,6.40249,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 80.031; not a probability.,True,True
W-002332,COMPLETION,PEER_DEVIATION,31.20104438642298,7,2.184073,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,1 peer-outlier metric(s); strongest largest_payment_share_as_of has absolute robust deviation 4.453.,True,True
W-002332,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002332,COMPLETION,PAYMENT_EXECUTION,90.4536222071767,20,18.090724,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 90.454; persistence boost 0 points.,True,True
W-002332,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002332,COMPLETION,OPERATIONAL_TREND_CONTEXT,20.072992700729927,10,2.007299,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 5.621.,True,True
W-002333,COMPLETION,ANOMALY,16.026970954356848,8,1.282158,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 16.027; not a probability.,True,True
W-002333,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002333,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002333,COMPLETION,PAYMENT_EXECUTION,92.73527420446851,20,18.547055,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 92.735; persistence boost 10 points.,True,True
W-002333,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002333,COMPLETION,OPERATIONAL_TREND_CONTEXT,57.299270072992705,10,5.729927,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Odisha|district=Odisha Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 12.478.,True,True
W-002334,COMPLETION,ANOMALY,4.149377593360996,8,0.33195,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 4.149; not a probability.,True,True
W-002334,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002334,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002334,COMPLETION,PAYMENT_EXECUTION,60.0,20,12.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 19.208; persistence boost 10 points.,True,True
W-002334,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002334,COMPLETION,OPERATIONAL_TREND_CONTEXT,87.22627737226277,10,8.722628,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,True,True
W-002335,COMPLETION,ANOMALY,64.2116182572614,8,5.136929,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 64.212; not a probability.,True,True
W-002335,COMPLETION,PEER_DEVIATION,4.177545691906006,7,0.292428,data/processed/peer_benchmark_summary.csv,STATISTICAL_PEER_OUTLIER,2 peer-outlier metric(s); strongest financial_overrun_pct_as_of has absolute robust deviation 3.617.,True,True
W-002335,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002335,COMPLETION,PAYMENT_EXECUTION,93.6357481381178,20,18.72715,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 93.636; persistence boost 0 points.,True,True
W-002335,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002335,COMPLETION,OPERATIONAL_TREND_CONTEXT,87.22627737226277,10,8.722628,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,True,True
W-002336,COMPLETION,ANOMALY,75.77800829875518,8,6.062241,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 75.778; not a probability.,True,True
W-002336,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002336,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002336,COMPLETION,PAYMENT_EXECUTION,88.74069058903183,20,17.748138,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 88.741; persistence boost 10 points.,True,True
W-002336,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002336,COMPLETION,OPERATIONAL_TREND_CONTEXT,71.8978102189781,10,7.189781,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,True,True
W-002337,COMPLETION,ANOMALY,49.481327800829874,8,3.958506,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 49.481; not a probability.,True,True
W-002337,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002337,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002337,COMPLETION,PAYMENT_EXECUTION,10.0,20,2.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,True,True
W-002337,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002337,COMPLETION,OPERATIONAL_TREND_CONTEXT,31.751824817518248,10,3.175182,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Odisha|district=Odisha Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 7.420.,True,True
W-002338,PRE_SANCTION,ANOMALY,11.895910780669144,30,3.568773,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 11.896; not a probability.,True,True
W-002338,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002338,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002338,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,64.05109489051095,20,12.810219,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 2 context; strongest metric progress_report_count; signed robust z 14.030.,True,True
W-002339,PRE_SANCTION,ANOMALY,11.152416356877325,30,3.345725,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 11.152; not a probability.,True,True
W-002339,PRE_SANCTION,PEER_DEVIATION,0.0,25,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002339,PRE_SANCTION,DUPLICATE_REVIEW,0.0,25,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002339,PRE_SANCTION,OPERATIONAL_TREND_CONTEXT,41.78832116788321,20,8.357664,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 9.106.,True,True
W-002340,COMPLETION,ANOMALY,34.128630705394194,8,2.73029,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 34.129; not a probability.,True,True
W-002340,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002340,COMPLETION,DUPLICATE_REVIEW,95.359006,15,14.303851,data/processed/duplicate_summary.csv,DUPLICATE_REVIEW_CANDIDATE,Corroborated Day-4.1 duplicate review candidate; best similarity score 95.359.,True,True
W-002340,COMPLETION,PAYMENT_EXECUTION,60.0,20,12.0,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PAYMENT_AUTH_BEFORE_REQUEST,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,True,True
W-002340,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
W-002340,COMPLETION,OPERATIONAL_TREND_CONTEXT,33.394160583941606,10,3.339416,data/processed/work_trend_context.csv,OPERATIONAL_TREND_DEVIATION,state_name=Karnataka|district=Karnataka Demo District 3|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 7.644.,True,True
W-002341,COMPLETION,ANOMALY,58.14315352697096,8,4.651452,data/processed/anomaly_scores.csv,LIFECYCLE_ANOMALY_PERCENTILE,Within-lifecycle statistical unusualness percentile 58.143; not a probability.,True,True
W-002341,COMPLETION,PEER_DEVIATION,0.0,7,0.0,data/processed/peer_benchmark_summary.csv,NO_STATISTICAL_PEER_OUTLIER,No metric met the statistical peer-outlier evidence heuristic.,True,True
W-002341,COMPLETION,DUPLICATE_REVIEW,0.0,15,0.0,data/processed/duplicate_summary.csv,NO_DUPLICATE_REVIEW_CANDIDATE,No corroborated Day-4.1 duplicate review candidate.,True,True
W-002341,COMPLETION,PAYMENT_EXECUTION,15.619498984427896,20,3.1239,data/processed/payment_irregularities.csv;data/processed/fund_progress_evidence.csv,PERSISTENT_FUND_PROGRESS_REVIEW,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 15.619; persistence boost 10 points.,True,True
W-002341,COMPLETION,COMPLIANCE,80.0,40,32.0,data/processed/compliance_evidence.csv,MPLADS-11.2-COMPLETION-UC,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,True,True
