work_id,anomaly_label,anomaly_types,duplicate_group_id,label_usage_note,synthetic_demo_data
W-004502,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004503,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004504,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004505,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004506,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004507,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004508,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004509,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004510,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004511,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004512,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004513,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004514,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004515,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004516,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004517,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004518,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004519,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004520,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004521,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004522,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004523,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004524,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004525,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004526,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004527,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004528,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004529,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004530,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004531,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004532,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004533,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004534,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004535,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004536,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004537,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004538,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004539,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004540,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004541,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004542,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004543,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004544,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004545,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004546,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004547,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004548,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004549,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004550,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004551,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004552,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004553,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004554,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004555,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004556,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004557,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004558,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004559,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004560,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004561,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004562,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004563,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004564,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004565,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004566,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004567,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004568,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004569,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004570,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004571,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004572,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004573,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004574,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004575,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004576,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004577,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004578,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004579,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004580,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004581,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004582,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004583,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004584,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004585,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004586,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004587,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004588,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004589,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004590,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004591,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004592,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004593,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004594,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004595,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004596,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004597,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004598,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004599,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004600,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004601,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004602,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004603,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004604,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004605,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004606,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004607,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004608,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004609,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004610,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004611,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004612,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004613,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004614,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004615,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004616,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004617,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004618,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004619,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004620,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004621,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004622,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004623,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004624,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004625,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004626,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004627,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004628,True,OBSERVED_DELAY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004629,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004630,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004631,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004632,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004633,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004634,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004635,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004636,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004637,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004638,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004639,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004640,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004641,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004642,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004643,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004644,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004645,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004646,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004647,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004648,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004649,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004650,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004651,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004652,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004653,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004654,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004655,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004656,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004657,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004658,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004659,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004660,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004661,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004662,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004663,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004664,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004665,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004666,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004667,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004668,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004669,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004670,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004671,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004672,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004673,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004674,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004675,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004676,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004677,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004678,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004679,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004680,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004681,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004682,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004683,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004684,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004685,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004686,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004687,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004688,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004689,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004690,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004691,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004692,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004693,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004694,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004695,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004696,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004697,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004698,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004699,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004700,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004701,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004702,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004703,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004704,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004705,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004706,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004707,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004708,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004709,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004710,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004711,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004712,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004713,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004714,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004715,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004716,True,PAYMENT_CHRONOLOGY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004717,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004718,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004719,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004720,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004721,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004722,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004723,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004724,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004725,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004726,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004727,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004728,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004729,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004730,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004731,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004732,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004733,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004734,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004735,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004736,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004737,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004738,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004739,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004740,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004741,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004742,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004743,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004744,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004745,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004746,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004747,True,FUND_PROGRESS_MISMATCH,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004748,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004749,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004750,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004751,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004752,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004753,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004754,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004755,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004756,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004757,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004758,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004759,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004760,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004761,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004762,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004763,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004764,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004765,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004766,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004767,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004768,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004769,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004770,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004771,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004772,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004773,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004774,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004775,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004776,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004777,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004778,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004779,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004780,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004781,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004782,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004783,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004784,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004785,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004786,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004787,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004788,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004789,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004790,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004791,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004792,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004793,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004794,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004795,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004796,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004797,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004798,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004799,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004800,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004801,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004802,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004803,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004804,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004805,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004806,True,OBSERVED_DELAY,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004807,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004808,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004809,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004810,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004811,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004812,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004813,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004814,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004815,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004816,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004817,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004818,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004819,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004820,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004821,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004822,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004823,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004824,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004825,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004826,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004827,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004828,True,LOCATION_REQUIRES_REVIEW,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004829,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004830,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004831,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004832,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004833,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004834,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004835,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004836,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004837,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004838,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004839,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004840,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004841,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004842,False,,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
W-004843,True,MISSING_MONTHLY_SITE_EVIDENCE,,"EVALUATION ONLY — prohibited from production features, APIs, and scoring",True
